id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7055126,Sunny Potrero Hill Cottage,24949211,Ed,,Potrero Hill,37.75956554,-122.3947065,Entire home/apt,225,1,162,9/6/2018,4.27,2,175
7065061,Bernal Heights Family Friendly Home,4668854,Cheryl,,Bernal Heights,37.74194709,-122.4169088,Entire home/apt,180,4,5,12/30/2017,0.15,1,0
7065335,Charming Family Crocker-Amazon Home,13743771,Katherine,,Crocker Amazon,37.71061755,-122.4353181,Entire home/apt,174,2,2,8/11/2018,0.95,1,25
7065694,San Francisco Beach House - Surf SF,2817625,Paul,,Parkside,37.73805706,-122.5062289,Entire home/apt,350,30,14,8/1/2018,0.4,1,309
7067087,Dorm Beds @ Social SF Hostel #11,22931450,Sarah,,North Beach,37.7992574,-122.4047635,Shared room,38,1,89,7/22/2018,2.31,22,56
7067681,Dorm Beds @ Social SF Hostel #10,22931450,Sarah,,North Beach,37.79845009,-122.4047763,Shared room,38,1,142,8/19/2018,3.7,22,47
7068804,Cheerful spot in Ingleside Terraces,3248180,Sally,,Ocean View,37.72677476,-122.4683231,Private room,80,2,124,8/27/2018,3.23,2,137
7069881,Spacious flat in Richmond/Sea Cliff 30-Day Minimum,37068215,Kathleen,,Outer Richmond,37.78458732,-122.4827638,Entire home/apt,150,30,153,8/16/2018,4.01,1,174
7072662,1Br with Queen in Alamo Sq,4186016,Nathan,,Western Addition,37.77519905,-122.4376538,Entire home/apt,132,90,6,8/17/2015,0.15,1,0
7073115,"Modern, Queen Bed, Pvt Bath, Pvt Entry, Couples :)",11609628,Isaac,,Lakeshore,37.73289635,-122.4936066,Private room,102,1,178,8/31/2018,4.66,5,303
7085722,"Calm, blue room in the Mission",35025523,Laurence,,Mission,37.76204798,-122.4078979,Private room,89,2,110,9/4/2018,2.86,1,28
7086626,"Cozy Suite for 1, Private Full Bath, Private Entry",11609628,Isaac,,Lakeshore,37.73337004,-122.4915951,Private room,89,1,129,9/7/2018,3.37,5,298
7093018,Cute part of the city near Bart,37176998,Chelsea,,Outer Mission,37.7304826,-122.4417623,Private room,50,30,2,8/30/2015,0.05,1,0
7094961,Japanese Inspired Retreat in Hayes,36484160,Omondi,,Western Addition,37.77469734,-122.4250318,Entire home/apt,315,2,27,4/29/2018,1.05,1,0
7111861,"Marina Waterfront Villa on Bay: Thanksgiving, Xmas",13621935,Margie,,Marina,37.80549814,-122.4480202,Entire home/apt,1000,3,5,7/20/2018,0.13,1,290
7117778,Big inlaw 1.5 bathrooms 2 rooms,36815860,Alexandre,,Parkside,37.74551048,-122.5018311,Entire home/apt,130,30,51,10/15/2016,1.33,1,364
7146663,Studio Suite at The Donatello Hotel,37425993,David,,Downtown/Civic Center,37.78831989,-122.4098202,Private room,499,3,1,10/7/2016,0.04,1,4
7151287,"Spacious, Modern 3-BR Victorian",3186175,Chris,,Mission,37.75109863,-122.421503,Entire home/apt,300,3,9,6/29/2018,0.24,1,0
7162627,Great Hayes Valley 1 BR (#5),3977854,Michael,,Western Addition,37.77690388,-122.4261258,Entire home/apt,110,30,11,5/19/2018,0.3,5,311
7178670,Beautiful Bedroom and Bath in Historic Victorian,6891075,Ryan,,Haight Ashbury,37.77560651,-122.4409009,Private room,239,1,222,9/1/2018,6.17,3,141
7180020,"SoMa Second Home - ""The Soma Loft""",37614518,Vera,,South of Market,37.77944945,-122.4038159,Entire home/apt,269,4,158,8/30/2018,4.15,1,57
7181279,Cozy Studio in Bernal Heights,12114281,Kristin,,Bernal Heights,37.73378961,-122.4155581,Entire home/apt,140,1,128,8/24/2018,3.51,1,269
7182761,Suite in Stunning Potrero Hill,17331617,Brendan,,Potrero Hill,37.75751127,-122.3962746,Private room,130,3,137,9/4/2018,3.72,1,324
7196412,Spacious Studio near Twin Peaks!,2612804,Clara,,West of Twin Peaks,37.74602497,-122.455397,Private room,130,2,74,9/5/2018,1.95,1,147
7202063,Warehouse-Style Condominium on Mint Plaza,789091,Dustin,,South of Market,37.78406587,-122.4070673,Entire home/apt,249,30,28,7/14/2018,0.73,1,337
7204761,Large 2 BR Mission/Castro + nursery,1782044,Iris,,Castro/Upper Market,37.76526579,-122.4299669,Entire home/apt,300,3,15,8/12/2018,0.4,1,0
7207426,Beautiful 2br Home,25361970,Alan,,Outer Sunset,37.75993649,-122.4803993,Entire home/apt,300,1,44,9/1/2018,1.23,2,0
7217193,Mission Dolores Garden Getaway,13639065,Stephanie,,Mission,37.76221601,-122.4233222,Entire home/apt,240,2,112,9/3/2018,3.06,1,0
7220035,Secret Street in the Center of the City,37797558,Mija,,Nob Hill,37.79429202,-122.415572,Entire home/apt,140,2,83,6/29/2018,2.48,1,0
7222704,Charming SF 1911 Studio,30610362,Dennis,,Outer Richmond,37.78286656,-122.4834628,Entire home/apt,105,2,210,9/5/2018,5.51,1,126
7226841,Charming Private Room in PRIME SF location!,872803,Nadia,,Nob Hill,37.79286727,-122.4160927,Private room,95,2,129,8/21/2018,3.41,1,99
7227859,KING Room- Victorian Home ,37842000,Sophia,,Western Addition,37.78611094,-122.4401923,Private room,119,30,132,6/4/2018,3.55,8,281
7228563,Modern Large House with Bay Views close to UCSF,480061,Mike,,Inner Sunset,37.75328566,-122.4685973,Entire home/apt,400,7,9,8/4/2018,0.35,1,38
7240598,THE BARTLETT QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.78562499,-122.4079963,Private room,110,1,83,7/27/2018,2.17,19,0
7247351,One room cottage tucked away in SF,37950014,Shauna,,Outer Mission,37.73214395,-122.4306772,Entire home/apt,125,2,109,9/3/2018,3.38,1,38
7247746,Near the...Sand...   Room w/ 2 Beds,37952450,Maite & Roger,,Outer Sunset,37.76257909,-122.5082166,Private room,95,2,74,8/22/2018,1.97,3,71
7259606,Near the...Sand...     Private Room,37952450,Maite & Roger,,Outer Sunset,37.76087331,-122.5059146,Private room,60,2,39,8/14/2018,1.04,3,86
7259880,Near the...Sand...     Two Bed Room,37952450,Maite & Roger,,Outer Sunset,37.76202953,-122.5075934,Private room,75,2,73,9/3/2018,1.93,3,77
7275084,Guest room & bath in Castro home,4811527,Meredith,,Castro/Upper Market,37.76074216,-122.443594,Private room,115,2,120,8/7/2018,3.31,1,97
7281346,Charming single family home in SF,3572427,Alexis,,Excelsior,37.71903644,-122.4353732,Entire home/apt,300,3,41,3/31/2018,1.11,2,58
7290262,Lower Haight Victorian Rooms,2929255,Trevor,,Western Addition,37.7699722,-122.4297729,Private room,95,2,165,9/3/2018,4.37,2,300
7292878,Bernal Heights Nest -Top Location!-,7407016,Jane & Rob,,Bernal Heights,37.74283331,-122.41543,Entire home/apt,155,1,53,8/26/2018,1.4,2,15
7302136,"Spacious Apt, Sunset View, Convenient Neighborhood",38249439,Janet,,Haight Ashbury,37.76515705,-122.4465764,Entire home/apt,99,7,11,3/10/2018,0.3,1,0
7309811,Loft tucked away in the heart of SF,601627,Erik,,South of Market,37.77289886,-122.4214412,Entire home/apt,280,5,7,8/25/2018,0.19,1,0
7309852,Lovely and Well-Located 2BD Apt.,14950298,Maria,,Outer Sunset,37.7640359,-122.479416,Entire home/apt,179,3,87,9/3/2018,2.35,2,176
7323097,Hudson on the Hill 2,127367,Annette,,Bayview,37.73841012,-122.3863641,Entire home/apt,120,30,3,4/21/2016,0.08,23,287
7327920,Contemporary Apartment in Potrero Hill,29638077,Katie,,Potrero Hill,37.75308336,-122.4014873,Entire home/apt,239,3,215,9/5/2018,5.89,1,108
7329545,Spacious Room with Garden View! AUGUST DISCOUNT,37842000,Sophia,,Western Addition,37.7867149,-122.4383545,Private room,122,30,121,8/11/2018,3.25,8,272
7329639,Old Charm Big House ,37842000,Sophia,,Western Addition,37.78603751,-122.4388655,Private room,92,30,128,8/26/2018,3.43,8,260
7329782,Cozy Queen - Private Room ,37842000,Sophia,,Western Addition,37.78593411,-122.4388458,Private room,87,30,130,8/11/2018,3.49,8,335
7329845,Little room BIG heart ,37842000,Sophia,,Western Addition,37.78584894,-122.4403421,Private room,82,30,121,8/10/2018,3.26,8,239
7331464,2br-1ba private guest-suite in Noe Valley,32687481,Susan,,Noe Valley,37.74897773,-122.4312498,Entire home/apt,250,2,96,9/7/2018,5.33,1,299
7340055,Sunny queen-sized bedroom w patio,2436725,Jeff,,Castro/Upper Market,37.76102112,-122.4324866,Private room,200,1,5,4/14/2017,0.13,2,0
7341076,The Bloomsbury Room,4249288,Annria,,Excelsior,37.72683265,-122.4296151,Private room,70,2,68,9/4/2018,1.81,3,323
7342996,Mission/Noe Valley Painted Lady/Katz House Rm 1of3,7212456,Jack & Christina,,Mission,37.75122573,-122.4236679,Private room,210,3,28,8/20/2018,0.77,3,346
7343245,Italianate Victorian,5694640,Susan,,Western Addition,37.78689115,-122.4388914,Entire home/apt,800,3,67,8/19/2018,1.77,1,221
7343277,Dorm Beds @ Social SF Hostel,22931450,Sarah,,North Beach,37.79909017,-122.4063149,Shared room,38,1,80,8/13/2018,2.4,22,57
7344289,The Garden oasis by Golden Gate Park,1656069,Rita & Nathan,,Inner Richmond,37.78118058,-122.4663334,Entire home/apt,400,1,171,8/23/2018,4.51,2,2
7345170,Mission/Noe Valley Painted Lady/Katz House Rm 2of3,7212456,Jack & Christina,,Mission,37.75034972,-122.4245763,Private room,210,3,23,9/4/2018,0.63,3,340
7345468,"Brand New, Modern In-Law Unit in SF",58316,Katie,,Bernal Heights,37.73309613,-122.4326134,Entire home/apt,220,3,22,8/5/2018,0.81,1,15
7348398,Unique Castro Neighborhood Rental,38498758,Michael,,Castro/Upper Market,37.75697869,-122.4395053,Private room,125,2,199,8/25/2018,5.27,1,300
7351575,Single bedroom in Dolores Park flat,12995524,Sara,,Mission,37.76012321,-122.4250197,Private room,99,3,10,9/14/2016,0.27,2,0
7352798,Entire 2BR/2BA Home w/Hot Tub & Lush Garden,16598715,David,,Outer Mission,37.733432,-122.4453803,Entire home/apt,298,2,17,1/12/2018,0.45,2,0
7360699,Charming Home with Stunning Views,38565806,Jeanette,,Potrero Hill,37.75843457,-122.4011213,Entire home/apt,140,30,84,8/24/2018,2.43,1,76
7368199,Master Bedroom w/ Private Entrance,38608368,Annie,,Ocean View,37.72375312,-122.4584508,Entire home/apt,75,1,249,8/27/2018,6.56,1,0
7369364,San Francisco Living ,37842000,Sophia,,Western Addition,37.78810561,-122.4383882,Private room,92,30,112,6/6/2018,3.04,8,313
7369846,2BD/2BA  charming house for 5 w/ yard -heart of SF,16347616,Barri,,Noe Valley,37.75192698,-122.4365636,Entire home/apt,455,3,95,8/20/2018,2.51,1,312
7386838,LUXURY HUGE 3BED LOFT HOME W/VIEWS POTRO/DOGPTCH,26325096,Grace,,Potrero Hill,37.75914688,-122.3954857,Entire home/apt,575,2,42,8/26/2018,1.11,1,129
7389541,Ocean Beach & Golden Gate Park Apt.,1995465,Michelle,,Outer Sunset,37.75943544,-122.5033482,Entire home/apt,250,2,77,9/4/2018,2.05,1,325
7402986,Sunny Corner House with Bay view,38790328,Pauline,,Bernal Heights,37.73841333,-122.4128601,Entire home/apt,275,2,9,8/16/2017,0.25,1,14
7404181,Gorgeous 3BR steps to Dolores Park,8948973,Sakina & Naveen,,Mission,37.76020699,-122.4254975,Entire home/apt,475,30,58,3/1/2018,1.52,1,334
7421008,Nopa Oasis,33686673,Fiona,,Western Addition,37.77665707,-122.4430856,Entire home/apt,199,30,125,7/28/2018,3.32,1,266
7437925,Lower Haight/Nopa Appointed Condo  Parking+Hot Tub,4435448,Carl,,Western Addition,37.77115366,-122.4367912,Private room,125,30,149,8/12/2018,3.94,5,260
7439398,Modern luxury in the center of SF!,38972330,Jessica & Tom,,South of Market,37.77533803,-122.4176948,Entire home/apt,339,30,22,2/1/2018,0.58,1,89
7459988,2BR Portside Condo ★ Ocean & City Views ★ Sleeps 4,1188065,Joshua,,South of Market,37.78836275,-122.3905872,Entire home/apt,193,30,5,8/11/2018,0.27,1,230
7478631,Most Cheerful in Cole Valley,38787416,Kay,,Haight Ashbury,37.76210544,-122.4520166,Entire home/apt,145,1,258,9/3/2018,7.03,1,174
7483031,"Cozy 2BR Apt w/Parking-Excelsior, S.F.",39190942,Jean And Alfredo,,Excelsior,37.72257376,-122.4329715,Entire home/apt,148,3,150,9/4/2018,4.02,1,233
7493513,Modern Apt in Sunny Village in SF,24157036,Angela,,Bernal Heights,37.7399718,-122.4128509,Entire home/apt,244,30,2,11/25/2015,0.05,27,332
7493861,Great San Francisco Victorian,24157036,Angela,,Pacific Heights,37.79424508,-122.42816,Entire home/apt,230,30,4,9/1/2018,0.75,27,292
7495711,Top Floor Studio with Golden Gate Bridge Views,1611622,Conor,,Russian Hill,37.80285936,-122.4217902,Entire home/apt,250,4,11,12/31/2016,0.3,1,10
7499793,Comfortable Garden Bernal Suite,16505203,Daniel,,Bernal Heights,37.74179626,-122.4167448,Private room,130,2,5,4/18/2017,0.23,1,0
7514742,Beautiful Charming Garden Hideaway,39370274,John,,Bayview,37.73192032,-122.388212,Private room,114,2,194,9/7/2018,5.2,1,258
7517932,Spacious Renovated Garden Apartmt,5919636,Jennifer,,Castro/Upper Market,37.76104031,-122.4416757,Entire home/apt,250,3,23,7/2/2018,0.61,2,6
7544803,"Charming, cozy house in Bernal!",4416304,Leslie,,Bernal Heights,37.73782786,-122.4134155,Entire home/apt,400,2,12,8/1/2018,0.47,1,53
7547105,"SF Garden Studio ""A"" w/ensuite bathroom",39547914,Diana,,Marina,37.80165639,-122.4462113,Entire home/apt,128,3,106,8/31/2018,2.82,1,147
7548762,The Bartlett QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.78540972,-122.408456,Private room,110,1,73,8/15/2018,2.05,19,0
7549488,HUGE Comfy Condo w/ Stunning Views,14818517,Aliah,,Potrero Hill,37.76023985,-122.3989867,Entire home/apt,475,2,28,9/3/2018,1.07,2,10
7558236,"Luxury 5 Bedroom, Back Yard, Private Parking",194540,Ed,,Mission,37.76080077,-122.4191626,Entire home/apt,1025,3,47,5/20/2018,1.32,1,113
7562249,1BR Modern Oasis in NOPA Victorian,33592967,Katherine,,Haight Ashbury,37.77650255,-122.4394587,Entire home/apt,125,30,65,6/9/2018,1.75,1,182
7564371,Bright 2BR Flat in Russian Hill,39658961,Miranda,,Russian Hill,37.7970348,-122.4186052,Entire home/apt,275,3,15,6/23/2018,0.41,1,0
7565235,Luxury Condo in the middle of everything,3286545,Kate,,Downtown/Civic Center,37.77429886,-122.421713,Entire home/apt,195,120,0,,,2,364
7580383,Spacious Modern Top Floor Flat,39746913,Dan & Teresa,,Noe Valley,37.74618311,-122.4269091,Entire home/apt,620,30,5,2/24/2017,0.14,1,89
7581918,A Marvel in Mount Davidson,39753874,Rani,,West of Twin Peaks,37.72866798,-122.4649568,Entire home/apt,115,2,159,8/25/2018,4.22,1,316
7596529,"Modern Oasis, Heart of the Mission",9233155,Jonathan,,Mission,37.75123663,-122.4104629,Entire home/apt,550,3,24,8/6/2018,0.68,1,28
7602795,Wonderful Dolores park flat,9632192,Lynn,,Mission,37.75428832,-122.4229017,Entire home/apt,150,30,5,11/1/2016,0.14,11,365
7612118,Chic Pac Heights Grand Studio Top FLR Balcony,20169016,Springer,,Pacific Heights,37.78893901,-122.4455467,Entire home/apt,252,3,7,7/24/2018,1.91,4,291
7615490,Private Suite with Amazing View,36128883,Rose,,Outer Mission,37.73414037,-122.4439701,Entire home/apt,225,2,244,9/2/2018,6.67,2,328
7644599,Master bedroom w/ in-suite bathroom,9630766,Clint,,South of Market,37.77558501,-122.4120875,Private room,125,30,5,9/22/2016,0.15,2,320
7653150,"Bright, rustic modern, garden apt.",7726075,Anna,,Bernal Heights,37.74743691,-122.4159836,Entire home/apt,129,30,5,7/31/2018,0.14,2,250
7663003,"Separate entrance, private room and bath",3949876,Kerry,,South of Market,37.77805975,-122.3991435,Private room,140,1,131,8/25/2018,3.49,1,55
7665362,Central loft - walk to everywhere! Smarthome!!,5452140,Jesse,,South of Market,37.77682233,-122.4146469,Entire home/apt,450,2,17,8/19/2018,0.54,1,0
7666482,Zen Living 2bd/2ba in NOPA,12417372,Paul,,Haight Ashbury,37.77367566,-122.4456409,Entire home/apt,145,31,4,12/18/2015,0.11,1,0
7672772,Victorian MANSION-  30 day minimum,37842000,Sophia,,Western Addition,37.78799459,-122.4397615,Entire home/apt,1500,30,2,3/23/2017,0.1,8,364
7676566,"Sunny, Modern House with Great Views",28311107,Greg,,Potrero Hill,37.76134316,-122.4026816,Entire home/apt,599,2,23,4/9/2018,0.63,1,0
7680348,Private Room in Sunny Flat.,26001610,Alexis,,Castro/Upper Market,37.76710222,-122.4324959,Private room,199,2,23,8/18/2018,0.64,2,74
7681228,Financial district walk everywhere!,3843940,Jacob,,Financial District,37.79564546,-122.3993985,Entire home/apt,150,31,5,12/9/2017,0.15,5,365
7682618,Private room/bath across from park,876150,Richard,,Diamond Heights,37.73606954,-122.4400109,Private room,500,3,20,7/27/2018,0.54,1,82
7689528,Luxury Marina Home w/ Beautiful Decor - Location!,4037393,Cindi,,Marina,37.80340043,-122.4400739,Private room,188,2,22,8/25/2018,0.6,1,342
7695697,"Private entrance, bed, bath, 1 block to UCSF MB",40418856,Suraj,,Potrero Hill,37.76262425,-122.3898199,Private room,65,30,7,8/31/2018,0.36,1,64
7696468,Luxury condo at Fisherman's Wharf,23968721,Assia,,Russian Hill,37.80643008,-122.4198759,Private room,225,3,6,7/22/2018,0.2,1,62
7697503,Wonderful Kingsize bed. 2 minutes to transport,26653102,Dayne,,Parkside,37.74365375,-122.4764205,Private room,80,1,45,9/3/2018,1.21,4,24
7698019,Large bedroom in central sunny artist loft,6794679,Ashley,,South of Market,37.77536108,-122.4012348,Private room,109,1,223,8/23/2018,6.13,3,34
7699276,2 PRIVATE ROOMS & BATH IN HUGE FLAT,40419188,Matthew,,Castro/Upper Market,37.76170277,-122.4392258,Private room,175,2,0,,,2,311
7699710,Spacious house in a great walkable neighborhood!,19655055,David,,Bernal Heights,37.73957189,-122.4142518,Entire home/apt,450,3,4,7/23/2017,0.11,1,0
7701360,Unwind in a Luxury Treetop Home in Glen Park,22098219,Jess,,Outer Mission,37.73528867,-122.4408067,Entire home/apt,995,4,34,7/22/2018,0.96,1,16
7715542,Cozy Studio Guest Suite,40534191,Michael,,Russian Hill,37.80353258,-122.4223005,Entire home/apt,170,1,199,9/7/2018,5.45,1,215
7715861,Ritz-Carlton Club San Francisco 2BR,30857973,Travel En,,Financial District,37.78930781,-122.4023084,Entire home/apt,936,1,1,4/17/2016,0.03,4,194
7726184,Lovely 2 Bedroom,4097204,William,,Inner Richmond,37.77959731,-122.4700363,Entire home/apt,275,2,16,10/23/2016,0.43,1,0
7729217,Modern (Two Beds & Private Bath),40614994,Glenn,,Twin Peaks,37.75736801,-122.4429501,Private room,170,1,176,9/5/2018,4.69,1,11
7754018,Union Square Hotel Studio (4),22267033,Jennifer,,Downtown/Civic Center,37.78715916,-122.410577,Entire home/apt,269,1,8,7/20/2018,0.22,21,351
7760019,"Bright, Upper 2BD Inner Sunset Flat",11401489,Casey,,Inner Sunset,37.76352807,-122.4701961,Entire home/apt,229,4,38,8/21/2018,1.27,1,13
7764531,Spacious SF Flat in Duboce Triangle,4202870,Jinsoo,,Castro/Upper Market,37.76878965,-122.4315825,Entire home/apt,200,1,1,7/8/2016,0.04,1,189
7785565,Studio in downtown,40968695,Devanshi,,Downtown/Civic Center,37.78843441,-122.4128015,Entire home/apt,60,1,0,,,1,0
7788844,Beautifully remodeled 2 bedroom!,8880019,Gil,,Bayview,37.7313205,-122.3913809,Entire home/apt,115,2,172,9/2/2018,4.76,1,128
7805578,Chic House & Garden in the Mission,92930,Windy,,Mission,37.75673561,-122.4110877,Entire home/apt,319,5,6,6/15/2018,0.16,1,0
7808104,"Quiet Mission 2br flat, close to nightlife & BART",41102404,Nat,,Mission,37.76191229,-122.4234471,Entire home/apt,220,3,15,8/27/2018,0.78,1,0
7810254,"Spacious, Cozy, and Private Top Floor Apartment",4184115,Jeff,,Bernal Heights,37.7409455,-122.4212424,Entire home/apt,320,3,10,4/23/2018,0.27,1,8
7823272,Spacious studio near Ocean Beach,41190422,Fiona,,Outer Richmond,37.77615199,-122.5071731,Entire home/apt,145,2,98,8/23/2018,2.62,1,50
7828473,Private & Cozy Suite,26566788,Jacs & Steve,,Excelsior,37.71554266,-122.4360699,Private room,63,2,128,8/20/2018,3.46,1,155
7840831,Charming Apartment in the Heart of Pacific Heights,41309382,Sarah,,Pacific Heights,37.79362639,-122.4416855,Entire home/apt,475,3,72,8/7/2018,1.99,1,311
7841744,"Elegant condo near parks, museums",5717060,Suzanne,,Inner Richmond,37.78295025,-122.4738464,Entire home/apt,225,3,81,8/26/2018,2.24,1,343
7844031,Designer Condominium Close to Duboce Triangle,9434150,Barry,,Western Addition,37.77127884,-122.4284068,Entire home/apt,260,30,78,3/27/2018,2.15,1,364
7853803,The Perfect Spot for SF,2930339,Kara,,Castro/Upper Market,37.76766162,-122.4266941,Entire home/apt,450,3,5,11/11/2017,0.14,1,0
7856443,The Real San Francisco #2,6076870,Todd And Tatyana,,Seacliff,37.78227777,-122.4927843,Entire home/apt,195,7,54,8/13/2018,1.91,2,9
7857502,Gorgeous Victorian in the Heart of the City,272176,Elisa,,Castro/Upper Market,37.76524614,-122.4331558,Entire home/apt,350,2,12,11/26/2017,0.9,3,0
7859448,"City View, Potrero Hill Suite",4899936,Veronica,,Potrero Hill,37.7622435,-122.3967375,Private room,85,30,2,4/7/2018,0.07,1,342
7873804,Private Room in Mission District,6327082,Joanne,,Mission,37.76720776,-122.4171204,Private room,400,4,22,9/3/2018,0.61,2,227
7884875,"2BD/2BA Market St Retreat, Castro-TwinPks w/ Views",23071835,Jason,,Twin Peaks,37.75776913,-122.4434562,Entire home/apt,370,3,22,8/23/2018,0.67,3,264
7886634,Blissful Studio in Heart of Castro,6291362,Becca,,Castro/Upper Market,37.75930258,-122.4389504,Entire home/apt,125,3,91,9/5/2018,3.27,1,134
